Start epoch 0/20				
--------------------				
Test: [50/97]	Acc@1   0.30	IoU   0.30	AP50   0.33	
Start epoch 17/20				
--------------------				
Epoch: [17][  0/695]	Loss 2.7026e+00	Acc@1   0.50	IoU   0.41	AP50   0.50
Epoch: [17][ 50/695]	Loss 2.6853e+00	Acc@1   0.39	IoU   0.37	AP50   0.44
Epoch: [17][100/695]	Loss 2.6819e+00	Acc@1   0.38	IoU   0.39	AP50   0.45
Epoch: [17][150/695]	Loss 2.6751e+00	Acc@1   0.40	IoU   0.39	AP50   0.46
Epoch: [17][200/695]	Loss 2.6702e+00	Acc@1   0.40	IoU   0.39	AP50   0.45
Epoch: [17][250/695]	Loss 2.6720e+00	Acc@1   0.40	IoU   0.39	AP50   0.45
Epoch: [17][300/695]	Loss 2.6720e+00	Acc@1   0.40	IoU   0.39	AP50   0.45
Epoch: [17][350/695]	Loss 2.6739e+00	Acc@1   0.40	IoU   0.39	AP50   0.45
Epoch: [17][400/695]	Loss 2.6687e+00	Acc@1   0.40	IoU   0.39	AP50   0.46
Epoch: [17][450/695]	Loss 2.6695e+00	Acc@1   0.40	IoU   0.39	AP50   0.46
Epoch: [17][500/695]	Loss 2.6677e+00	Acc@1   0.40	IoU   0.40	AP50   0.46
Epoch: [17][550/695]	Loss 2.6665e+00	Acc@1   0.40	IoU   0.39	AP50   0.46
Epoch: [17][600/695]	Loss 2.6685e+00	Acc@1   0.40	IoU   0.39	AP50   0.46
Epoch: [17][650/695]	Loss 2.6671e+00	Acc@1   0.40	IoU   0.39	AP50   0.46
Test: [ 0/97]	Acc@1   0.40	IoU   0.39	AP50   0.50	
Test: [50/97]	Acc@1   0.30	IoU   0.30	AP50   0.33	
Start epoch 18/20				
--------------------				
Epoch: [18][  0/695]	Loss 2.6183e+00	Acc@1   0.17	IoU   0.28	AP50   0.33
Epoch: [18][ 50/695]	Loss 2.6750e+00	Acc@1   0.39	IoU   0.39	AP50   0.46
Epoch: [18][100/695]	Loss 2.6697e+00	Acc@1   0.39	IoU   0.39	AP50   0.46
Epoch: [18][150/695]	Loss 2.6720e+00	Acc@1   0.39	IoU   0.39	AP50   0.46
Epoch: [18][200/695]	Loss 2.6691e+00	Acc@1   0.39	IoU   0.39	AP50   0.46
Epoch: [18][250/695]	Loss 2.6666e+00	Acc@1   0.39	IoU   0.39	AP50   0.46
Epoch: [18][300/695]	Loss 2.6663e+00	Acc@1   0.39	IoU   0.39	AP50   0.46
Epoch: [18][350/695]	Loss 2.6649e+00	Acc@1   0.39	IoU   0.39	AP50   0.46
Epoch: [18][400/695]	Loss 2.6651e+00	Acc@1   0.39	IoU   0.39	AP50   0.46
Epoch: [18][450/695]	Loss 2.6668e+00	Acc@1   0.39	IoU   0.39	AP50   0.45
Epoch: [18][500/695]	Loss 2.6665e+00	Acc@1   0.39	IoU   0.39	AP50   0.45
Epoch: [18][550/695]	Loss 2.6676e+00	Acc@1   0.39	IoU   0.39	AP50   0.45
Epoch: [18][600/695]	Loss 2.6666e+00	Acc@1   0.39	IoU   0.39	AP50   0.45
Epoch: [18][650/695]	Loss 2.6660e+00	Acc@1   0.39	IoU   0.39	AP50   0.45
Test: [ 0/97]	Acc@1   0.40	IoU   0.39	AP50   0.50	
Test: [50/97]	Acc@1   0.30	IoU   0.30	AP50   0.34	
Start epoch 19/20				
--------------------				
Epoch: [19][  0/695]	Loss 2.7306e+00	Acc@1   0.36	IoU   0.49	AP50   0.58
Epoch: [19][ 50/695]	Loss 2.6748e+00	Acc@1   0.43	IoU   0.42	AP50   0.49
Epoch: [19][100/695]	Loss 2.6723e+00	Acc@1   0.41	IoU   0.41	AP50   0.48
Epoch: [19][150/695]	Loss 2.6771e+00	Acc@1   0.40	IoU   0.39	AP50   0.46
Epoch: [19][200/695]	Loss 2.6742e+00	Acc@1   0.40	IoU   0.39	AP50   0.46
Epoch: [19][250/695]	Loss 2.6726e+00	Acc@1   0.40	IoU   0.39	AP50   0.46
Epoch: [19][300/695]	Loss 2.6661e+00	Acc@1   0.40	IoU   0.40	AP50   0.46
Epoch: [19][350/695]	Loss 2.6680e+00	Acc@1   0.40	IoU   0.40	AP50   0.46
Epoch: [19][400/695]	Loss 2.6677e+00	Acc@1   0.40	IoU   0.40	AP50   0.46
Epoch: [19][450/695]	Loss 2.6670e+00	Acc@1   0.40	IoU   0.40	AP50   0.46
Epoch: [19][500/695]	Loss 2.6674e+00	Acc@1   0.40	IoU   0.40	AP50   0.46
Epoch: [19][550/695]	Loss 2.6681e+00	Acc@1   0.40	IoU   0.39	AP50   0.46
Epoch: [19][600/695]	Loss 2.6659e+00	Acc@1   0.39	IoU   0.39	AP50   0.46
Epoch: [19][650/695]	Loss 2.6642e+00	Acc@1   0.40	IoU   0.39	AP50   0.46
Test: [ 0/97]	Acc@1   0.40	IoU   0.39	AP50   0.50	
Test: [50/97]	Acc@1   0.30	IoU   0.30	AP50   0.34	
=> Evaluating best model
Test: [ 0/97]	Acc@1   0.40	IoU   0.39	AP50   0.50	
Test: [50/97]	Acc@1   0.31	IoU   0.31	AP50   0.35	
AP50 on validation set is 40.07				
IoU on validation set is 34.43				
Top1 Acc on validation set is 34.56				
